"collegeid";"collegename"
"8822";"China_3554"
"8823";"India_5312"
"8824";"USA_5940"
"8825";"USA_2065"
"8826";"USA_3781"
"8827";"USA_8257"
"8828";"France_5858"
"8829";"UK_1000"
"8830";"Canada_2281"
"8831";"India_7347"
"8832";"Germany_2065"
"8833";"Canada_9125"
"8834";"China_1792"
"8835";"USA_5926"
"8836";"Canada_6471"
"8837";"Canada_6615"
"8838";"Canada_4457"
"8839";"USA_7145"
"8840";"UK_5648"
"8841";"Brazil_7010"
"8842";"Brazil_1355"
"8843";"China_7664"
"8844";"Australia_7421"
"8845";"Germany_9029"
"8846";"Canada_5763"
"8847";"UK_1245"
"8848";"Australia_7785"
"8849";"Japan_1709"
"8850";"Australia_7418"
"8851";"Australia_8567"
"8852";"India_6005"
"8853";"China_9997"
"8854";"China_9912"
"8855";"France_8350"
"8856";"Germany_6443"
"8857";"China_2279"
"8858";"Australia_3323"
"8859";"Canada_6633"
"8860";"Canada_6124"
"8861";"UK_2671"
"8862";"UK_4642"
"8863";"India_1161"
"8864";"UK_7276"
"8865";"Japan_1803"
"8866";"France_4781"
"8867";"Germany_2624"
"8868";"Germany_6821"
"8869";"UK_6985"
"8870";"France_8325"
"8871";"Australia_5317"
"8872";"Canada_8108"
"8873";"Canada_7205"
"8874";"Brazil_9928"
"8875";"France_6792"
"8876";"Japan_3701"
"8877";"France_9200"
"8878";"Brazil_6491"
"8879";"Germany_4526"
"8880";"Japan_9587"
"8881";"Brazil_6431"
"8882";"Australia_8902"
"8883";"Australia_3268"
"8884";"USA_8976"
"8885";"India_6130"
"8886";"China_8699"
"8887";"USA_2120"
"8888";"Canada_6988"
"8889";"China_5693"
"8890";"Germany_9273"
"8891";"USA_7950"
"8892";"France_4610"
"8893";"Australia_7044"
"8894";"Canada_2358"
"8895";"India_8399"
"8896";"UK_3364"
"8897";"Germany_6326"
"8898";"France_8931"
"8899";"Brazil_4751"
"8900";"Japan_9906"
"8901";"India_1447"
"8902";"Canada_1346"
"8903";"Germany_3557"
"8904";"UK_1474"
"8905";"Australia_4998"
"8906";"Canada_9705"
"8907";"India_4414"
"8908";"China_5535"
"8909";"Australia_2439"
"8910";"China_5539"
"8911";"USA_2283"
"8912";"Australia_2534"
"8913";"Brazil_9603"
"8914";"India_6656"
"8915";"Brazil_4048"
"8916";"USA_8001"
"8917";"Germany_7603"
"8918";"Germany_9448"
"8919";"Germany_3099"
"8920";"UK_9841"
"8921";"USA_6100"
"8922";"France_9334"
"8923";"India_5450"
"8924";"Australia_1558"
"8925";"Australia_7551"
"8926";"Germany_3445"
"8927";"Brazil_6501"
"8928";"Germany_2524"
"8929";"Japan_7451"
"8930";"Japan_1857"
"8931";"France_4223"
"8932";"Canada_9529"
"8933";"USA_8054"
"8934";"France_4259"
"8935";"USA_8447"
"8936";"France_5164"
"8937";"France_4105"
"8938";"India_4523"
"8939";"China_3992"
"8940";"France_8139"
"8941";"Canada_1728"
"8942";"France_4589"
"8943";"Germany_8641"
"8944";"India_5888"
"8945";"Japan_7098"
"8946";"Germany_9872"
"8947";"China_6690"
"8948";"India_2264"
"8949";"Japan_9818"
"8950";"Brazil_4159"
"8951";"USA_8661"
"8952";"China_1134"
"8953";"UK_6597"
"8954";"Australia_7150"
"8955";"Germany_4487"
"8956";"Germany_2904"
"8957";"Japan_5789"
"8958";"China_2866"
"8959";"China_2356"
"8960";"Germany_9971"
"8961";"France_6255"
"8962";"Australia_2111"
"8963";"Germany_1821"
"8964";"UK_6607"
"8965";"USA_1142"
"8966";"France_7244"
"8967";"Brazil_1368"
"8968";"China_5806"
"8969";"Germany_8004"
"8970";"Germany_9817"
"8971";"France_6494"
"8972";"France_8037"
"8973";"Australia_4260"
"8974";"China_8621"
"8975";"Brazil_8455"
"8976";"France_2055"
"8977";"India_7963"
"8978";"China_6796"
"8979";"Brazil_3473"
"8980";"Brazil_4820"
"8981";"France_6335"
"8982";"Canada_4992"
"8983";"Germany_1831"
"8984";"India_7876"
"8985";"China_7174"
"8986";"India_2423"
"8987";"Japan_8481"
"8988";"USA_4336"
"8989";"Australia_6055"
"8990";"Brazil_4023"
"8991";"Canada_3946"
"8992";"Brazil_2774"
"8993";"Germany_8197"
"8994";"France_4780"
"8995";"Germany_8056"
"8996";"Japan_2052"
"8997";"France_2483"
"8998";"Australia_1718"
"8999";"Germany_1295"
"9000";"Brazil_9141"
"9001";"USA_9039"
"9002";"USA_8476"
"9003";"Brazil_7693"
"9004";"USA_6885"
"9005";"China_7586"
"9006";"Germany_1167"
"9007";"China_7905"
"9008";"France_4704"
"9009";"Germany_9228"
"9010";"Canada_7003"
"9011";"Germany_5002"
"9012";"China_5016"
"9013";"UK_5294"
"9014";"Germany_1451"
"9015";"China_6920"
"9016";"India_1420"
"9017";"Canada_9715"
"9018";"USA_9810"
"9019";"Australia_8956"
"9020";"Australia_9876"
"9021";"UK_8055"
"9022";"India_1157"
"9023";"Brazil_3495"
"9024";"China_2002"
"9025";"USA_6587"
"9026";"France_8140"
"9027";"Australia_5390"
"9028";"Australia_2149"
"9029";"Japan_1321"
"9030";"USA_5773"
"9031";"Canada_7792"
"9032";"UK_6104"
"9033";"UK_9846"
"9034";"USA_6136"
"9035";"France_9985"
"9036";"Australia_8497"
"9037";"India_8584"
"9038";"India_5629"
"9039";"France_2699"
"9040";"Australia_9626"
"9041";"Brazil_5599"
"9042";"UK_1759"
"9043";"Japan_1029"
"9044";"India_3719"
"9045";"Australia_7409"
"9046";"France_8307"
"9047";"Canada_1158"
"9048";"Canada_1241"
"9049";"Germany_4167"
"9050";"Australia_5003"
"9051";"Australia_3568"
"9052";"Germany_4758"
"9053";"China_4302"
"9054";"Japan_2913"
"9055";"India_7634"
"9056";"Germany_1842"
"9057";"India_2296"
"9058";"Germany_9050"
"9059";"India_7286"
"9060";"Canada_2989"
"9061";"Australia_9221"
"9062";"Japan_4298"
"9063";"UK_7683"
"9064";"Brazil_8299"
"9065";"Japan_7533"
"9066";"China_5435"
"9067";"Canada_8476"
"9068";"Australia_4127"
"9069";"Japan_2132"
"9070";"China_3367"
"9071";"USA_8794"
"9072";"UK_1790"
"9073";"Japan_8870"
"9074";"Germany_8432"
"9075";"Japan_8371"
"9076";"USA_2163"
"9077";"Canada_1757"
"9078";"France_4917"
"9079";"France_5609"
"9080";"Brazil_8336"
"9081";"Germany_8901"
"9082";"UK_4106"
"9083";"China_6912"
"9084";"India_4380"
"9085";"Japan_3013"
"9086";"USA_8826"
"9087";"India_5581"
"9088";"Germany_8611"
"9089";"Brazil_5391"
"9090";"India_6937"
"9091";"Canada_2278"
"9092";"India_7860"
"9093";"Japan_2836"
"9094";"UK_1153"
"9095";"Australia_5389"
"9096";"France_2010"
"9097";"India_7699"
"9098";"Japan_2188"
"9099";"Japan_8283"
"9100";"USA_2687"
"9101";"France_3519"
"9102";"Japan_6684"
"9103";"India_5323"
"9104";"USA_4982"
"9105";"Japan_1756"
"9106";"Australia_6535"
"9107";"UK_9360"
"9108";"China_2040"
"9109";"Canada_8526"
"9110";"Germany_8637"
"9111";"Brazil_6371"
"9112";"Germany_7324"
"9113";"India_9827"
"9114";"Brazil_3792"
"9115";"UK_1614"
"9116";"Australia_5535"
"9117";"Germany_9638"
"9118";"Australia_7311"
"9119";"France_7180"
"9120";"China_7617"
"9121";"Australia_8106"
"9122";"China_4469"
"9123";"Japan_2959"
"9124";"India_7010"
"9125";"USA_7560"
"9126";"Canada_8546"
"9127";"France_4340"
"9128";"USA_5561"
"9129";"USA_3602"
"9130";"UK_9386"
"9131";"China_1922"
"9132";"USA_6051"
"9133";"Canada_7675"
"9134";"Brazil_1370"
"9135";"Japan_1956"
"9136";"France_6836"
"9137";"Germany_4292"
"9138";"Germany_2017"
"9139";"Canada_8701"
"9140";"France_3172"
"9141";"France_8956"
"9142";"Brazil_6624"
"9143";"France_9249"
"9144";"UK_8128"
"9145";"Canada_8194"
"9146";"Canada_1540"
"9147";"Germany_9519"
"9148";"Germany_5011"
"9149";"Brazil_9541"
"9150";"USA_1177"
"9151";"France_8510"
"9152";"Germany_7099"
"9153";"India_4290"
"9154";"France_8630"
"9155";"Germany_8355"
"9156";"Japan_9088"
"9157";"Germany_7481"
"9158";"USA_6360"
"9159";"France_8503"
"9160";"France_5322"
"9161";"Japan_6596"
"9162";"Canada_5436"
"9163";"Japan_7915"
"9164";"Brazil_2469"
"9165";"USA_2684"
"9166";"France_1785"
"9167";"Brazil_9766"
"9168";"Australia_7482"
"9169";"Japan_9270"
"9170";"China_9801"
"9171";"Japan_3783"
"9172";"Japan_1672"
"9173";"France_6731"
"9174";"Germany_4836"
"9175";"China_4315"
"9176";"Japan_2465"
"9177";"Brazil_8011"
"9178";"Australia_4017"
"9179";"Japan_4231"
"9180";"China_8242"
"9181";"Japan_1515"
"9182";"Canada_8606"
"9183";"Japan_5893"
"9184";"Brazil_7508"
"9185";"India_8625"
"9186";"Canada_6309"
"9187";"Canada_6250"
"9188";"USA_7974"
"9189";"France_5263"
"9190";"Japan_1237"
"9191";"India_3134"
"9192";"UK_3422"
"9193";"Australia_9822"
"9194";"Brazil_2826"
"9195";"France_1292"
"9196";"France_8129"
"9197";"Canada_7823"
"9198";"USA_3484"
"9199";"India_4797"
"9200";"UK_5790"
"9201";"China_3835"
"9202";"Canada_2756"
"9203";"Canada_8854"
"9204";"Germany_8430"
"9205";"Japan_8486"
"9206";"USA_4366"
"9207";"Australia_6593"
"9208";"India_4982"
"9209";"India_8314"
"9210";"UK_5145"
"9211";"Australia_4926"
"9212";"India_2299"
"9213";"Germany_8350"
"9214";"China_2959"
"9215";"Brazil_8082"
"9216";"Canada_9922"
"9217";"USA_7782"
"9218";"Australia_4573"
"9219";"UK_7850"
"9220";"Brazil_8994"
"9221";"UK_1249"
"9222";"Australia_5782"
"9223";"Japan_8632"
"9224";"USA_3970"
"9225";"USA_6742"
"9226";"Brazil_2377"
"9227";"Australia_2492"
"9228";"Brazil_7957"
"9229";"Australia_2752"
"9230";"India_7682"
"9231";"France_4186"
"9232";"Canada_1408"
"9233";"France_7088"
"9234";"Japan_4998"
"9235";"USA_4170"
"9236";"Australia_7257"
"9237";"Germany_1361"
"9238";"UK_5543"
"9239";"China_3076"
"9240";"UK_8569"
"9241";"Germany_9119"
"9242";"India_6147"
"9243";"Japan_7725"
"9244";"Japan_1462"
"9245";"Canada_3258"
"9246";"Germany_3750"
"9247";"Canada_5923"
"9248";"Brazil_6790"
"9249";"Japan_3705"
"9250";"France_9289"
"9251";"UK_8143"
"9252";"Canada_8127"
"9253";"Canada_9123"
"9254";"China_1195"
"9255";"Brazil_3609"
"9256";"Brazil_3825"
"9257";"India_4193"
"9258";"France_9255"
"9259";"China_3105"
"9260";"China_2710"
"9261";"Japan_5551"
"9262";"Japan_9082"
"9263";"Germany_5600"
"9264";"Canada_6674"
"9265";"Germany_4412"
"9266";"France_5772"
"9267";"India_6953"
"9268";"USA_8160"
"9269";"France_2478"
"9270";"Canada_9636"
"9271";"UK_7793"
"9272";"UK_7355"
"9273";"France_6609"
"9274";"Germany_5383"
"9275";"India_6794"
"9276";"USA_8649"
"9277";"China_4182"
"9278";"Germany_1626"
"9279";"India_2258"
"9280";"Germany_1269"
"9281";"Japan_3799"
"9282";"France_6768"
"9283";"Japan_4407"
"9284";"UK_4828"
"9285";"Australia_7068"
"9286";"Canada_9838"
"9287";"Australia_6313"
"9288";"India_4405"
"9289";"Brazil_8893"
"9290";"UK_3332"
"9291";"Australia_1276"
"9292";"India_3256"
"9293";"India_5378"
"9294";"Canada_9890"
"9295";"India_4517"
"9296";"China_5814"
"9297";"Germany_6822"
"9298";"Brazil_5285"
"9299";"China_3034"
"9300";"UK_1091"
"9301";"Canada_2416"
"9302";"India_9090"
"9303";"Canada_6972"
"9304";"France_5657"
"9305";"India_8743"
"9306";"India_7209"
"9307";"Canada_4291"
"9308";"UK_7654"
"9309";"China_7817"
"9310";"Germany_7631"
"9311";"Germany_2635"
"9312";"Germany_8397"
"9313";"Japan_9825"
"9314";"Brazil_3103"
"9315";"Japan_6537"
"9316";"India_6281"
"9317";"Japan_6514"
"9318";"India_4237"
"9319";"Japan_3883"
"9320";"France_8655"
"9321";"France_3499"
"9322";"Japan_6599"
"9323";"India_3896"
"9324";"Germany_5642"
"9325";"India_9129"
"9326";"Canada_5689"
"9327";"Brazil_7929"
"9328";"Canada_9458"
"9329";"UK_9339"
"9330";"China_2334"
"9331";"Australia_5287"
"9332";"Canada_7461"
"9333";"UK_4175"
"9334";"India_3183"
"9335";"India_4907"
"9336";"India_1589"
"9337";"USA_4033"
"9338";"Australia_8322"
"9339";"UK_4823"
"9340";"Canada_7752"
"9341";"USA_4882"
"9342";"China_4995"
"9343";"UK_5968"
"9344";"Brazil_5446"
"9345";"UK_4774"
"9346";"USA_5692"
"9347";"USA_2178"
"9348";"Canada_8162"
"9349";"Canada_9488"
"9350";"UK_7809"
"9351";"India_8990"
"9352";"Australia_1541"
"9353";"Canada_2365"
"9354";"UK_4064"
"9355";"Brazil_1936"
"9356";"India_9214"
"9357";"Germany_4651"
"9358";"China_5448"
"9359";"Canada_7662"
"9360";"UK_6550"
"9361";"USA_1487"
"9362";"China_5312"
"9363";"Canada_6545"
"9364";"Germany_4546"
"9365";"Japan_9486"
"9366";"Brazil_4324"
"9367";"Australia_5793"
"9368";"Japan_8143"
"9369";"UK_3589"
"9370";"Japan_3917"
"9371";"China_6128"
"9372";"China_9184"
"9373";"Australia_2343"
"9374";"Japan_6862"
"9375";"Australia_1299"
"9376";"UK_7919"
"9377";"UK_3774"
"9378";"China_9442"
"9379";"Australia_1439"
"9380";"USA_5358"
"9381";"India_7858"
"9382";"Japan_2087"
"9383";"France_4928"
"9384";"France_2865"
"9385";"France_1085"
"9386";"Germany_3837"
"9387";"USA_9149"
"9388";"India_4299"
"9389";"China_8345"
"9390";"China_2864"
"9391";"Brazil_6318"
"9392";"Germany_4276"
"9393";"France_6390"
"9394";"Australia_1919"
"9395";"Australia_5955"
"9396";"Japan_5875"
"9397";"China_4033"
"9398";"Australia_5768"
"9399";"China_1286"
"9400";"UK_8528"
"9401";"Canada_6456"
"9402";"Australia_9927"
"9403";"Brazil_4513"
"9404";"Australia_5408"
"9405";"Germany_8145"
"9406";"Japan_7088"
"9407";"France_7377"
"9408";"Brazil_4363"
"9409";"USA_7522"
"9410";"USA_4647"
"9411";"Japan_2596"
"9412";"Brazil_7501"
"9413";"India_2165"
"9414";"Germany_9629"
"9415";"Australia_1468"
"9416";"USA_4228"
"9417";"Germany_4129"
"9418";"Canada_4412"
"9419";"India_1665"
"9420";"Canada_9938"
"9421";"Canada_2837"
"9422";"Australia_9467"
"9423";"China_1350"
"9424";"Brazil_3441"
"9425";"China_8245"
"9426";"Brazil_8678"
"9427";"China_9688"
"9428";"China_6979"
"9429";"USA_9407"
"9430";"USA_7937"
"9431";"France_3147"
"9432";"Japan_6361"
"9433";"UK_2549"
"9434";"Brazil_9190"
"9435";"Brazil_7668"
"9436";"India_8989"
"9437";"Australia_2786"
"9438";"Brazil_8028"
"9439";"Canada_1473"
"9440";"Germany_9735"
"9441";"France_9716"
"9442";"USA_6986"
"9443";"UK_9305"
"9444";"Japan_5913"
"9445";"China_1603"
"9446";"USA_4257"
"9447";"Germany_3461"
"9448";"UK_9439"
"9449";"Brazil_4203"
"9450";"Canada_3916"
"9451";"China_9583"
"9452";"Germany_2832"
"9453";"China_3564"
"9454";"India_6240"
"9455";"Japan_5477"
"9456";"France_2905"
"9457";"Germany_5906"
"9458";"Germany_5076"
"9459";"India_7288"
"9460";"Germany_2794"
"9461";"Japan_5499"
"9462";"Japan_7347"
"9463";"Japan_9102"
"9464";"Japan_7812"
"9465";"China_3518"
"9466";"Canada_5548"
"9467";"China_1744"
"9468";"Canada_1215"
"9469";"Australia_7399"
"9470";"Germany_3650"
"9471";"India_2761"
"9472";"UK_1615"
"9473";"France_5836"
"9474";"India_6354"
"9475";"Brazil_5201"
"9476";"China_5643"
"9477";"Canada_6407"
"9478";"Australia_7956"
"9479";"UK_3512"
"9480";"Japan_4134"
"9481";"Brazil_1932"
"9482";"India_8503"
"9483";"India_9177"
"9484";"Canada_7835"
"9485";"UK_3284"
"9486";"France_9890"
"9487";"Canada_5362"
"9488";"France_3867"
"9489";"UK_7224"
"9490";"Japan_3453"
"9491";"Australia_9595"
"9492";"China_7237"
"9493";"Australia_6156"
"9494";"Brazil_6828"
"9495";"Japan_2333"
"9496";"Brazil_9888"
"9497";"Canada_4884"
"9498";"Australia_3807"
"9499";"France_1383"
"9500";"Germany_1015"
"9501";"China_6846"
"9502";"India_3939"
"9503";"Germany_4225"
"9504";"Australia_8832"
"9505";"USA_3780"
"9506";"UK_1341"
"9507";"Canada_9459"
"9508";"India_5651"
"9509";"Australia_4241"
"9510";"Japan_2728"
"9511";"UK_4665"
"9512";"India_1086"
"9513";"UK_5648"
"9514";"Brazil_7539"
"9515";"India_2415"
"9516";"France_5043"
"9517";"Germany_2081"
"9518";"USA_3152"
"9519";"Brazil_5164"
"9520";"Brazil_6755"
"9521";"China_9865"
"9522";"France_9655"
"9523";"India_4667"
"9524";"Brazil_1784"
"9525";"Brazil_9903"
"9526";"Australia_1101"
"9527";"Brazil_3790"
"9528";"UK_8112"
"9529";"USA_3030"
"9530";"China_2564"
"9531";"France_3443"
"9532";"Japan_6355"
"9533";"UK_8763"
"9534";"France_1313"
"9535";"Japan_9074"
"9536";"Japan_7591"
"9537";"Japan_8571"
"9538";"Australia_4532"
"9539";"Brazil_8975"
"9540";"UK_3747"
"9541";"France_8423"
"9542";"Germany_9321"
"9543";"USA_2291"
"9544";"USA_4647"
"9545";"France_4687"
"9546";"Germany_2223"
"9547";"Canada_9053"
"9548";"Japan_8017"
"9549";"Brazil_7855"
"9550";"Australia_5097"
"9551";"Canada_8141"
"9552";"Canada_9817"
"9553";"India_5253"
"9554";"USA_2459"
"9555";"Germany_8444"
"9556";"China_3318"
"9557";"India_5041"
"9558";"USA_2932"
"9559";"China_1333"
"9560";"UK_7951"
"9561";"UK_4073"
"9562";"UK_5832"
"9563";"UK_2164"
"9564";"Brazil_6628"
"9565";"China_7468"
"9566";"Germany_1249"
"9567";"Brazil_1524"
"9568";"Brazil_8722"
"9569";"Brazil_8003"
"9570";"Canada_1561"
"9571";"Germany_2631"
"9572";"Germany_8956"
"9573";"UK_2482"
"9574";"UK_2559"
"9575";"India_8283"
"9576";"Brazil_8354"
"9577";"France_3174"
"9578";"France_3136"
"9579";"Germany_4028"
"9580";"Germany_3300"
"9581";"UK_8448"
"9582";"Australia_4828"
"9583";"UK_6707"
"9584";"Canada_2980"
"9585";"Germany_5267"
"9586";"India_1262"
"9587";"Brazil_3567"
"9588";"Brazil_2430"
"9589";"Australia_5068"
"9590";"USA_2431"
"9591";"Germany_9573"
"9592";"Australia_7021"
"9593";"Germany_2253"
"9594";"Germany_6611"
"9595";"Brazil_6344"
"9596";"Canada_7036"
"9597";"Germany_4599"
"9598";"France_6067"
"9599";"USA_1890"
"9600";"India_8311"
"9601";"UK_5908"
"9602";"China_1448"
"9603";"India_1339"
"9604";"India_3424"
"9605";"USA_8010"
"9606";"France_4381"
"9607";"Canada_2146"
"9608";"Brazil_1352"
"9609";"France_6383"
"9610";"Australia_1105"
"9611";"UK_8551"
"9612";"Canada_8533"
"9613";"Australia_4176"
"9614";"Japan_2554"
"9615";"UK_1939"
"9616";"China_4869"
"9617";"UK_3068"
"9618";"Germany_5475"
"9619";"USA_4407"
"9620";"Australia_7472"
"9621";"Germany_3300"
"9622";"Brazil_4464"
"9623";"Germany_1113"
"9624";"China_7972"
"9625";"France_6467"
"9626";"Canada_6130"
"9627";"India_4270"
"9628";"China_7964"
"9629";"France_4887"
"9630";"France_3189"
"9631";"Japan_7616"
"9632";"France_8008"
"9633";"USA_2616"
"9634";"France_4633"
"9635";"Canada_1481"
"9636";"France_4453"
"9637";"Australia_8277"
"9638";"Brazil_9200"
"9639";"UK_1300"
"9640";"Australia_4916"
"9641";"Canada_9713"
"9642";"India_5301"
"9643";"USA_4310"
"9644";"Australia_7179"
"9645";"Australia_7610"
"9646";"France_7981"
"9647";"India_2152"
"9648";"Australia_5060"
"9649";"USA_4782"
"9650";"Japan_9313"
"9651";"China_7925"
"9652";"China_3763"
"9653";"Australia_9173"
"9654";"Germany_5426"
"9655";"USA_2534"
"9656";"Germany_8326"
"9657";"Japan_9393"
"9658";"Japan_4541"
"9659";"India_1749"
"9660";"Canada_1367"
"9661";"Germany_1226"
"9662";"Brazil_2004"
"9663";"India_9042"
"9664";"Australia_9765"
"9665";"Brazil_5158"
"9666";"Japan_1122"
"9667";"India_1908"
"9668";"Germany_8153"
"9669";"China_2743"
"9670";"Brazil_5752"
"9671";"USA_3594"
"9672";"UK_7520"
"9673";"Brazil_2538"
"9674";"Canada_7550"
"9675";"Brazil_3614"
"9676";"China_9723"
"9677";"France_8216"
"9678";"Australia_5595"
"9679";"Germany_5375"
"9680";"Canada_6779"
"9681";"France_8422"
"9682";"Germany_9022"
"9683";"India_5615"
"9684";"Germany_7495"
"9685";"Canada_1874"
"9686";"China_4157"
"9687";"France_8127"
"9688";"Canada_9002"
"9689";"Japan_7906"
"9690";"China_6195"
"9691";"France_1560"
"9692";"Japan_9885"
"9693";"India_2776"
"9694";"Brazil_8791"
"9695";"Japan_7055"
"9696";"Germany_9934"
"9697";"China_8244"
"9698";"China_4238"
"9699";"France_6334"
"9700";"Australia_1213"
"9701";"India_2050"
"9702";"Germany_1036"
"9703";"Japan_1231"
"9704";"Australia_5079"
"9705";"Australia_4420"
"9706";"Brazil_2268"
"9707";"USA_3318"
"9708";"Brazil_6634"
"9709";"Germany_6185"
"9710";"Germany_3820"
"9711";"Australia_7926"
"9712";"Brazil_8221"
"9713";"France_3874"
"9714";"UK_8624"
"9715";"Australia_2983"
"9716";"India_6068"
"9717";"Japan_7448"
"9718";"France_5901"
"9719";"USA_9091"
"9720";"USA_2630"
"9721";"Australia_4154"
"9722";"Japan_1268"
"9723";"Australia_4705"
"9724";"USA_5998"
"9725";"Australia_8608"
"9726";"Australia_1581"
"9727";"Australia_6577"
"9728";"India_2730"
"9729";"UK_1679"
"9730";"France_7332"
"9731";"China_7206"
"9732";"USA_7927"
"9733";"Australia_4760"
"9734";"India_1110"
"9735";"UK_5245"
"9736";"Japan_8677"
"9737";"Australia_9664"
"9738";"UK_6523"
"9739";"Australia_9970"
"9740";"Brazil_4722"
"9741";"Germany_8989"
"9742";"USA_2304"
"9743";"Canada_7882"
"9744";"USA_3024"
"9745";"Brazil_4521"
"9746";"France_4688"
"9747";"Germany_3383"
"9748";"Brazil_4084"
"9749";"Canada_2160"
"9750";"UK_4287"
"9751";"UK_8016"
"9752";"UK_5721"
"9753";"China_9554"
"9754";"Japan_4048"
"9755";"China_8937"
"9756";"India_7374"
"9757";"Australia_5683"
"9758";"Japan_5605"
"9759";"China_1350"
"9760";"India_2217"
"9761";"France_2970"
"9762";"France_9485"
"9763";"USA_9498"
"9764";"Canada_5089"
"9765";"Germany_2226"
"9766";"USA_5484"
"9767";"UK_3174"
"9768";"Australia_1957"
"9769";"Germany_8623"
"9770";"UK_2231"
"9771";"Brazil_9780"
"9772";"Canada_3753"
"9773";"China_1298"
"9774";"China_8886"
"9775";"UK_4158"
"9776";"China_8030"
"9777";"Japan_7159"
"9778";"Japan_9752"
"9779";"India_3863"
"9780";"Germany_3629"
"9781";"USA_7194"
"9782";"USA_5037"
"9783";"UK_3957"
"9784";"Brazil_2858"
"9785";"France_9690"
"9786";"Canada_5387"
"9787";"Japan_6158"
"9788";"India_5526"
"9789";"Australia_4566"
"9790";"Brazil_1025"
"9791";"Germany_5382"
"9792";"UK_3034"
"9793";"Australia_9216"
"9794";"Japan_3796"
"9795";"China_7180"
"9796";"Canada_3257"
"9797";"Germany_6276"
"9798";"France_8932"
"9799";"Brazil_5238"
"9800";"Brazil_1134"
"9801";"Germany_1414"
"9802";"UK_7654"
"9803";"China_6701"
"9804";"Brazil_4447"
"9805";"Australia_6178"
"9806";"Brazil_5366"
"9807";"Brazil_1365"
"9808";"France_4644"
"9809";"France_3947"
"9810";"USA_6210"
"9811";"France_1467"
"9812";"France_7988"
"9813";"USA_3565"
"9814";"India_4858"
"9815";"UK_6223"
"9816";"UK_2512"
"9817";"Brazil_9725"
"9818";"USA_9170"
"9819";"India_5714"
"9820";"Germany_8031"
"9821";"Germany_2162"
"9822";"USA_4816"
"9823";"Japan_9044"
"9824";"France_2490"
"9825";"USA_1918"
"9826";"USA_5033"
"9827";"China_6379"
"9828";"Japan_3911"
"9829";"China_7909"
"9830";"France_7069"
"9831";"France_9139"
"9832";"China_2014"
"9833";"Canada_1020"
"9834";"Canada_1263"
"9835";"France_5821"
"9836";"USA_9229"
"9837";"Canada_5970"
"9838";"UK_3376"
"9839";"Australia_1426"
"9840";"USA_5703"
"9841";"Canada_5532"
"9842";"Brazil_8783"
"9843";"Japan_9093"
"9844";"Germany_3728"
"9845";"Australia_6990"
"9846";"Australia_9259"
"9847";"Germany_5013"
"9848";"UK_2921"
"9849";"Australia_1382"
"9850";"Canada_8980"
"9851";"Brazil_5187"
"9852";"Brazil_8735"
"9853";"China_2295"
"9854";"Germany_9984"
"9855";"France_7046"
"9856";"China_8030"
"9857";"Japan_8158"
"9858";"India_1742"
"9859";"USA_4685"
"9860";"Japan_1338"
"9861";"Canada_1263"
"9862";"Germany_2957"
"9863";"China_8817"
"9864";"Canada_5914"
"9865";"India_6016"
"9866";"Japan_7077"
"9867";"Australia_8334"
"9868";"UK_4661"
"9869";"USA_4560"
"9870";"Japan_8694"
"9871";"Germany_7159"
"9872";"India_3770"
"9873";"Australia_7199"
"9874";"Germany_3851"
"9875";"USA_8387"
"9876";"Japan_7702"
"9877";"China_7863"
"9878";"Germany_8088"
"9879";"Japan_1897"
"9880";"Germany_8259"
"9881";"China_4862"
"9882";"Brazil_9041"
"9883";"UK_2032"
"9884";"Japan_2250"
"9885";"Japan_6461"
"9886";"Canada_3518"
"9887";"China_8695"
"9888";"India_7548"
